Id,MS SubClass,MS Zoning,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
9,120,RL,5389,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,1180,Unf,0,415,1595,GasA,Ex,Y,SBrkr,1616,0,0,1616,1,0,2,0,2,1,Gd,5,Typ,1,Attchd,1995,RFn,2,608,TA,TA,Y,237,152,0,0,0,0,0,3,2010,WD ,236500
2848,50,RL,10890,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,1938,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,Fa,TA,No,LwQ,930,Unf,0,128,1058,GasA,TA,Y,SBrkr,1058,493,0,1551,1,0,2,0,3,1,Fa,6,Typ,0,Detchd,1938,Unf,1,240,Fa,TA,Y,0,0,0,0,0,0,0,7,2006,WD ,137000
614,20,RL,9768,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,Rec,100,ALQ,247,613,960,GasA,Gd,Y,SBrkr,960,0,0,960,1,0,1,0,2,1,TA,5,Typ,0,Attchd,1955,RFn,1,330,TA,TA,Y,0,70,0,0,0,0,0,2,2009,WD ,122000
1736,20,RL,8993,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1302,1302,GasA,Ex,Y,SBrkr,1302,0,0,1302,0,0,2,0,3,1,Gd,6,Typ,0,Attchd,2007,Fin,2,436,TA,TA,Y,0,22,0,0,0,0,0,8,2007,New,176485
2686,30,RL,11672,Pave,IR2,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,816,816,GasA,TA,Y,FuseA,816,0,0,816,0,0,1,0,2,1,TA,4,Typ,0,Detchd,1925,Unf,1,210,Fa,Fa,N,168,0,112,0,0,0,0,7,2006,WD ,109000
2257,120,RM,9763,Pave,IR1,Lvl,AllPub,Inside,Gtl,GrnHill,Norm,Norm,TwnhsE,1Story,7,5,1998,1998,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,239,Gd,TA,PConc,Gd,TA,No,GLQ,1102,ALQ,72,328,1502,GasA,Ex,Y,SBrkr,1502,0,0,1502,1,0,1,1,1,1,Gd,5,Typ,1,Attchd,1998,Fin,1,286,TA,TA,Y,0,0,0,0,0,0,0,9,2007,WD ,330000
1284,20,RM,9836,Pave,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,TA,TA,No,GLQ,96,Unf,0,96,192,GasA,Gd,N,SBrkr,1133,0,0,1133,1,0,1,0,3,1,TA,7,Typ,0,Detchd,2008,Unf,1,308,TA,TA,Y,0,175,0,0,0,0,0,12,2008,WD ,143000
1765,60,RL,10557,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1998,1998,Gable,CompShg,MetalSd,MetalSd,BrkFace,422,Gd,TA,PConc,Ex,TA,Gd,GLQ,672,Unf,0,736,1408,GasA,Ex,Y,SBrkr,1671,1407,0,3078,1,0,2,1,4,1,Gd,9,Typ,1,Attchd,1998,Fin,3,806,TA,TA,Y,108,87,0,0,0,0,0,7,2007,WD ,410000
1811,60,RL,8462,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,105,Gd,Gd,PConc,Gd,Gd,No,GLQ,814,Unf,0,114,928,GasA,Ex,Y,SBrkr,936,785,0,1721,0,1,2,1,3,1,Gd,7,Typ,0,Attchd,1994,RFn,2,471,TA,TA,Y,300,87,0,0,0,0,0,7,2007,WD ,201000
2603,50,RL,10818,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,4,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,0,1077,1077,GasA,TA,Y,FuseA,981,779,0,1760,0,0,1,1,4,1,TA,7,Typ,1,Detchd,1935,Unf,2,648,Fa,TA,Y,120,0,96,0,0,0,0,2,2006,COD,80000
2220,70,RL,7259,Pave,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,6,8,1945,2002,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,ALQ,774,LwQ,150,104,1028,GasA,Ex,Y,SBrkr,1436,884,0,2320,1,0,2,1,3,1,Gd,9,Typ,1,Detchd,1945,Unf,1,180,TA,TA,Y,224,0,0,0,0,0,0,7,2007,WD ,259500
2273,60,RL,11800,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,94,Gd,TA,PConc,Gd,TA,Gd,GLQ,766,Unf,0,356,1122,GasA,Ex,Y,SBrkr,1146,1340,0,2486,1,0,3,1,5,1,Gd,10,Typ,1,BuiltIn,2003,Fin,2,452,TA,TA,Y,143,32,0,0,0,0,0,7,2007,WD ,279900
163,20,RL,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1994,Hip,CompShg,BrkFace,BrkFace,None,0,TA,TA,CBlock,TA,TA,No,LwQ,340,Rec,906,0,1246,GasA,Ex,Y,SBrkr,1246,0,0,1246,1,0,1,1,3,1,Gd,6,Typ,0,Attchd,1959,RFn,1,305,TA,TA,Y,218,0,0,0,0,0,0,5,2010,WD ,154000
2116,50,RL,159000,Pave,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1.5Fin,6,7,1958,2006,Gable,CompShg,Wd Sdng,HdBoard,BrkCmn,472,Gd,TA,CBlock,Gd,TA,Gd,Rec,697,Unf,0,747,1444,GasA,Gd,Y,SBrkr,1444,700,0,2144,0,1,2,0,4,1,Gd,7,Typ,2,Attchd,1958,Fin,2,389,TA,TA,Y,0,98,0,0,0,0,500,6,2007,WD ,277000
2734,50,RL,6488,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1942,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,LwQ,230,Unf,0,569,799,GasA,Ex,N,FuseA,799,351,0,1150,0,0,1,0,3,1,TA,6,Mod,2,BuiltIn,1942,Unf,1,215,TA,TA,Y,264,0,0,0,0,0,0,3,2006,WD ,128000
426,20,RL,14230,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,640,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1566,1566,GasA,Ex,Y,SBrkr,1600,0,0,1600,0,0,2,0,3,1,Gd,7,Typ,1,Attchd,2007,RFn,3,890,TA,TA,Y,0,56,0,0,0,0,0,7,2009,WD ,256300
2216,50,RL,7810,Pave,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,4,6,1930,2003,Gable,CompShg,AsbShng,CmentBd,None,0,TA,Gd,BrkTil,TA,Gd,No,GLQ,189,Unf,0,741,930,GasA,Ex,Y,SBrkr,1230,525,0,1755,0,0,2,0,4,1,Gd,7,Typ,1,Detchd,1930,Unf,1,231,Fa,TA,Y,0,40,0,0,0,0,0,11,2007,WD ,188000
2900,20,RL,14331,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,630,Gd,TA,PConc,Ex,TA,Gd,GLQ,1274,Unf,0,526,1800,GasA,Ex,Y,SBrkr,1800,0,0,1800,1,0,2,0,3,1,Gd,7,Typ,1,Attchd,2002,Fin,3,765,TA,TA,Y,270,78,0,0,0,0,0,5,2006,WD ,312500
97,160,FV,3182,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,600,600,GasA,Ex,Y,SBrkr,600,600,0,1200,0,0,2,1,2,1,Gd,4,Typ,0,Detchd,2004,RFn,2,480,TA,TA,Y,0,172,0,0,0,0,0,6,2010,WD ,151000
1680,160,RM,1920,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,376,TA,TA,CBlock,TA,TA,No,ALQ,471,Unf,0,294,765,GasA,Ex,Y,SBrkr,765,600,0,1365,1,0,1,1,2,1,TA,6,Min1,0,Detchd,1971,Unf,2,440,TA,TA,Y,240,36,0,0,0,0,0,8,2007,WD ,122500
1133,60,RL,10110,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Mn,GLQ,80,ALQ,555,200,835,GasA,Ex,Y,SBrkr,835,861,0,1696,1,0,2,1,3,1,Gd,7,Typ,0,Attchd,2003,RFn,2,542,TA,TA,Y,143,66,0,0,0,0,0,7,2008,WD ,188000
2761,60,RL,10984,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,945,945,GasA,Ex,Y,SBrkr,945,864,0,1809,0,0,2,1,3,1,Gd,8,Typ,0,Attchd,2005,RFn,2,638,TA,TA,Y,144,54,0,0,0,0,0,5,2006,New,209700
1642,20,RL,14082,Pave,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,945,Gd,TA,PConc,Ex,Gd,Gd,GLQ,1558,Unf,0,662,2220,GasA,Ex,Y,SBrkr,2234,0,0,2234,1,0,1,1,1,1,Gd,7,Typ,1,Attchd,2006,RFn,2,724,TA,TA,Y,390,80,0,0,0,0,0,1,2007,WD ,441929
1141,60,RL,8480,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,120,Gd,TA,PConc,Gd,TA,No,GLQ,602,Unf,0,284,886,GasA,Ex,Y,SBrkr,886,794,0,1680,0,1,2,1,3,1,Gd,7,Typ,0,Attchd,1993,RFn,2,474,TA,TA,Y,144,96,0,0,0,0,0,10,2008,WD ,163000
2118,60,RL,12205,Pave,IR1,Low,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6,8,1966,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,157,TA,TA,CBlock,TA,Fa,Gd,LwQ,568,Unf,0,264,832,GasA,Gd,Y,SBrkr,976,1111,0,2087,0,0,2,1,5,1,Gd,9,Typ,0,Attchd,1966,Fin,2,444,TA,TA,Y,133,168,0,0,0,0,0,7,2007,WD ,187500
870,20,RL,15750,Pave,Reg,Lvl,AllPub,FR3,Gtl,CollgCr,Feedr,Norm,1Fam,1Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,260,Gd,TA,PConc,Gd,TA,Gd,GLQ,1246,Unf,0,216,1462,GasA,Ex,Y,SBrkr,1513,0,0,1513,1,0,2,0,2,1,Gd,5,Typ,1,Attchd,1999,Fin,2,521,TA,TA,Y,135,34,0,0,0,0,0,6,2009,WD ,220000
1875,20,RL,8050,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,1993,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,ALQ,474,BLQ,38,437,949,GasA,TA,Y,SBrkr,1107,0,0,1107,1,0,1,0,3,1,Gd,5,Typ,0,Attchd,1967,RFn,1,308,TA,TA,Y,88,64,0,0,0,0,0,3,2007,WD ,127000
155,20,RL,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1955,2007,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,Slab,TA,TA,No,GLQ,0,Unf,0,0,0,GasA,Ex,Y,SBrkr,827,0,0,827,0,0,1,0,2,1,TA,5,Mod,1,Detchd,1967,Unf,1,392,TA,TA,Y,0,0,0,0,0,0,0,4,2010,WD ,107500
1318,75,RM,6300,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,6,1914,2001,Gable,CompShg,Wd Sdng,Wd Shng,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,742,742,GasA,Ex,Y,SBrkr,742,742,0,1484,0,0,2,0,3,1,TA,9,Typ,1,Attchd,1978,Unf,0,0,TA,TA,Y,0,291,134,0,0,0,0,6,2008,WD ,128000
1285,30,RM,5232,Pave,IR3,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,5,1925,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,0,680,680,GasA,Gd,N,FuseP,764,0,0,764,0,0,1,0,2,1,TA,4,Typ,0,Detchd,1965,Unf,2,504,TA,TA,N,0,0,0,0,0,0,0,6,2008,WD ,73000
2400,20,RL,11846,Pave,IR1,HLS,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,562,Gd,TA,PConc,Ex,TA,Gd,GLQ,1567,Unf,0,225,1792,GasA,Ex,Y,SBrkr,1792,0,0,1792,1,0,2,0,2,1,Ex,6,Typ,1,Attchd,2003,Fin,3,874,TA,TA,Y,206,49,0,0,0,0,0,8,2006,WD ,374000
1068,60,RL,16900,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,1110,Gd,TA,PConc,Ex,TA,Mn,GLQ,1075,Unf,0,404,1479,GasA,Ex,Y,SBrkr,1515,1134,0,2649,1,0,2,1,4,1,Gd,10,Typ,1,Attchd,2001,Fin,3,746,TA,TA,Y,0,60,0,0,0,0,0,1,2008,WD ,421250
361,60,RL,9636,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,808,808,GasA,Gd,Y,SBrkr,808,785,0,1593,0,0,2,1,3,1,TA,7,Typ,1,BuiltIn,1993,RFn,2,389,TA,TA,Y,342,40,0,0,0,0,0,12,2009,WD ,178000
1493,85,RL,10012,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,4,5,1972,1972,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,Gd,TA,Av,BLQ,920,Rec,180,38,1138,GasA,TA,Y,SBrkr,1181,0,0,1181,1,0,2,0,3,1,TA,6,Typ,0,Detchd,1974,RFn,2,588,TA,TA,Y,0,0,180,0,0,0,0,4,2008,WD ,137500
1110,20,RL,14303,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1994,Hip,CompShg,HdBoard,HdBoard,BrkFace,554,Gd,TA,PConc,Gd,TA,Gd,GLQ,1314,Unf,0,672,1986,GasA,Ex,Y,SBrkr,1987,0,0,1987,1,0,2,0,2,1,Gd,7,Typ,1,Attchd,1994,Fin,2,691,TA,TA,Y,262,36,0,0,0,0,0,8,2008,WD ,301500
911,70,RL,5707,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,6,6,1935,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,583,583,GasA,Gd,Y,FuseF,647,595,0,1242,0,0,1,1,3,1,TA,6,Typ,1,Detchd,1926,Unf,1,180,Fa,TA,Y,329,96,0,0,0,0,0,3,2009,WD ,105000
2535,20,RL,9360,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,7,1968,2004,Hip,CompShg,HdBoard,HdBoard,BrkFace,203,TA,TA,CBlock,TA,TA,Av,ALQ,760,Unf,0,216,976,GasA,TA,Y,SBrkr,976,0,0,976,1,0,1,0,2,1,Gd,4,Typ,1,Attchd,1968,RFn,2,504,TA,TA,Y,94,0,0,0,0,0,0,8,2006,WD ,157500
2030,50,RM,5680,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,3,1901,1950,Gable,CompShg,AsbShng,AsbShng,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,969,969,GasA,TA,N,FuseA,969,245,0,1214,0,0,1,0,2,1,TA,6,Typ,0,Detchd,1920,Unf,1,216,TA,TA,N,0,0,77,0,0,0,0,9,2007,WD ,117000
2634,20,RL,7000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1Story,5,6,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,No,BLQ,468,Unf,0,396,864,GasA,Gd,Y,SBrkr,864,0,0,864,0,1,1,0,3,1,TA,5,Typ,0,Attchd,1962,Unf,1,336,TA,TA,Y,0,0,0,0,0,0,0,2,2006,WD ,105000
1530,50,RL,10480,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,1064,1064,GasA,Ex,Y,FuseA,1166,0,473,1639,0,0,1,0,3,1,TA,6,Maj2,0,Detchd,1936,Unf,1,240,TA,TA,Y,0,0,0,0,0,0,0,3,2008,WD ,115000
435,20,RL,11578,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,302,Ex,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1736,1736,GasA,Ex,Y,SBrkr,1736,0,0,1736,0,0,2,0,3,1,Ex,7,Typ,1,Attchd,2008,RFn,3,834,TA,TA,Y,319,90,0,0,0,0,0,7,2009,WD ,360000
812,90,RL,7018,Pave,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,Slab,TA,TA,No,GLQ,0,Unf,0,0,0,GasA,TA,Y,SBrkr,1535,0,0,1535,0,0,2,0,4,2,TA,8,Typ,0,Attchd,1979,Unf,2,400,TA,TA,Y,0,0,0,0,0,0,0,6,2009,WD ,118858
1202,60,RL,9130,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,6,8,1966,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,252,TA,TA,CBlock,TA,TA,No,GLQ,400,Rec,64,336,800,GasA,Gd,Y,SBrkr,800,832,0,1632,0,1,1,1,4,1,Gd,7,Typ,0,Attchd,1966,Unf,2,484,TA,TA,Y,0,40,0,0,0,0,0,7,2008,WD ,173000
666,30,RL,10800,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,5,1890,1998,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,630,630,GasA,TA,Y,FuseA,725,0,0,725,0,0,1,1,1,1,TA,4,Typ,0,Detchd,1959,Unf,1,320,TA,TA,Y,0,30,0,0,0,0,0,11,2009,WD ,78500
1751,60,RL,8244,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,840,840,GasA,Ex,Y,SBrkr,840,880,0,1720,0,0,2,1,3,1,Gd,7,Typ,1,Attchd,2004,Fin,2,440,TA,TA,Y,100,48,0,0,0,0,0,5,2007,WD ,183500
705,20,RM,6000,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,4,4,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0,Fa,TA,CBlock,Fa,TA,No,Unf,0,Unf,0,936,936,GasA,TA,N,SBrkr,936,0,0,936,0,0,1,0,2,1,TA,4,Min2,0,Detchd,1974,Unf,2,576,TA,TA,Y,0,32,112,0,0,0,0,2,2009,WD ,93000
1744,120,RL,3621,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,72,Gd,TA,PConc,Gd,TA,Gd,GLQ,1084,Unf,0,322,1406,GasA,Ex,Y,SBrkr,1589,0,0,1589,1,0,2,0,2,1,Gd,7,Typ,1,Attchd,2003,Fin,3,630,TA,TA,Y,143,20,0,0,0,0,0,11,2007,WD ,226500
357,60,RL,7837,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,7,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,799,799,GasA,Gd,Y,SBrkr,799,772,0,1571,0,0,2,1,3,1,TA,7,Typ,1,Attchd,1993,RFn,2,380,TA,TA,Y,0,40,0,0,0,0,0,5,2009,WD ,178000
2133,20,RL,10665,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,167,Gd,TA,PConc,Gd,TA,Av,GLQ,1013,Unf,0,440,1453,GasA,Ex,Y,SBrkr,1479,0,0,1479,1,0,2,0,3,1,Gd,7,Typ,0,Attchd,2003,RFn,2,558,TA,TA,Y,144,29,0,0,0,0,0,6,2007,WD ,226000
989,60,RL,10457,Pave,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,5,7,1969,1969,Gable,CompShg,VinylSd,VinylSd,BrkFace,178,Gd,Ex,CBlock,TA,TA,Gd,BLQ,496,LwQ,288,0,784,GasA,Ex,Y,SBrkr,784,848,0,1632,0,0,1,1,4,1,TA,7,Typ,1,Attchd,1969,RFn,2,898,TA,TA,Y,0,173,368,0,0,0,0,4,2009,WD ,173000
562,20,RL,8281,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Rec,553,BLQ,311,0,864,GasA,Gd,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,TA,5,Typ,1,Detchd,1965,Unf,1,360,TA,TA,Y,0,0,236,0,0,0,0,12,2009,WD ,62383
1054,60,RL,14948,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,268,Ex,TA,PConc,Ex,TA,Av,GLQ,1330,Unf,0,122,1452,GasA,Ex,Y,SBrkr,1476,1237,0,2713,1,0,2,1,3,1,Ex,11,Typ,1,Attchd,2008,Fin,3,858,TA,TA,Y,126,66,0,0,0,0,0,11,2008,New,446261
2850,70,RL,7000,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,7,8,1926,1997,Gable,CompShg,Wd Sdng,Stucco,None,0,TA,TA,BrkTil,TA,TA,No,ALQ,424,Unf,0,200,624,GasA,Ex,Y,SBrkr,743,736,0,1479,1,0,1,0,3,1,Gd,6,Typ,2,Detchd,1926,Unf,1,312,TA,TA,Y,530,0,56,0,0,0,0,5,2006,WD ,160000
1082,120,RM,3940,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,24,Gd,TA,PConc,Gd,TA,No,GLQ,1087,Unf,0,306,1393,GasA,Ex,Y,SBrkr,1576,0,0,1576,1,0,2,0,2,1,Gd,7,Typ,1,Attchd,2004,RFn,3,668,TA,TA,Y,143,20,0,0,0,0,0,5,2008,WD ,219990
1440,20,RL,9382,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,125,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1468,1468,GasA,Ex,Y,SBrkr,1479,0,0,1479,0,0,2,0,3,1,Gd,6,Typ,0,Attchd,1999,RFn,2,577,TA,TA,Y,120,25,0,0,0,0,0,7,2008,WD ,191000
2006,40,RL,6854,Pave,Reg,Bnk,AllPub,Inside,Mod,BrkSide,Norm,Norm,1Fam,1Story,5,7,1925,1994,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,PConc,TA,TA,No,LwQ,317,Rec,227,212,756,GasA,TA,N,FuseA,916,144,0,1060,1,0,1,0,1,1,TA,6,Mod,1,Detchd,1969,Unf,1,308,Fa,TA,Y,0,65,0,0,150,0,0,8,2007,WD ,136500
